SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-11-2021,Single Family Residential,2769 28th Pl,Forest Grove,OR,97116,338000.0,2.0,2.0,"Hillsboro, Forest Grove",1140.0,3049.0,2011.0,324.0,296.0,20.0,Sold,,,https://www.redfin.com/OR/Forest-Grove/2769-28th-Pl-97116/home/25739036,RMLS,20619700.0,N,Y,45.5298233,-123.097878
PAST SALE,August-6-2021,Single Family Residential,2720 27th Ave,Forest Grove,OR,97116,450000.0,4.0,2.5,HAWTHORNE VILLAGE,1641.0,2613.0,2008.0,148.0,274.0,21.0,Sold,,,https://www.redfin.com/OR/Forest-Grove/2720-27th-Ave-97116/home/25811317,RMLS,21374752.0,N,Y,45.52778,-123.098075
PAST SALE,June-30-2021,Single Family Residential,2738 Boyd Ln,Forest Grove,OR,97116,417500.0,3.0,2.5,Hawthorne Village,1473.0,2613.0,2008.0,185.0,283.0,21.0,Sold,,,https://www.redfin.com/OR/Forest-Grove/2738-Boyd-Ln-97116/home/25734477,RMLS,21309721.0,N,Y,45.5288092,-123.0977002
PAST SALE,April-30-2021,Single Family Residential,2680 Adeline Ct,Forest Grove,OR,97116,400000.0,3.0,3.0,CASEY MEADOWS,1545.0,2178.0,2013.0,246.0,259.0,30.0,Sold,,,https://www.redfin.com/OR/Forest-Grove/2680-Adeline-Ct-97116/home/49792031,RMLS,21048479.0,N,Y,45.5280822,-123.0940075
PAST SALE,July-29-2021,Single Family Residential,2681 Adeline Ct,Forest Grove,OR,97116,420000.0,3.0,2.5,CASEY MEADOWS,1543.0,2178.0,2013.0,156.0,272.0,30.0,Sold,,,https://www.redfin.com/OR/Forest-Grove/2681-Adeline-Ct-97116/home/49792010,RMLS,21264536.0,N,Y,45.5283973,-123.0939978
PAST SALE,August-3-2021,Single Family Residential,2612 Princeton Pl,Forest Grove,OR,97116,367000.0,3.0,2.5,"Hillsboro, Forest Grove",1250.0,1306.0,2014.0,151.0,294.0,30.0,Sold,,,https://www.redfin.com/OR/Forest-Grove/2612-Princeton-Pl-97116/home/56335876,RMLS,21433103.0,N,Y,45.5278009,-123.0944363
PAST SALE,July-14-2021,Single Family Residential,2524 17th Ave,Forest Grove,OR,97116,486000.0,3.0,2.5,"Hillsboro, Forest Grove",1489.0,4356.0,2018.0,171.0,326.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/2524-17th-Ave-97116/home/148531662,RMLS,21438199.0,N,Y,45.5155831,-123.1018992
PAST SALE,,Single Family Residential,3223 17th Ave,Forest Grove,OR,97116,345000.0,3.0,2.0,,1224.0,7841.0,1963.0,,282.0,,,,,https://www.redfin.com/OR/Forest-Grove/3223-17th-Ave-97116/home/26560381,,,N,Y,45.515751,-123.0903311
PAST SALE,March-30-2021,Single Family Residential,3315 17th Ave,Forest Grove,OR,97116,431000.0,3.0,1.5,"Hillsboro, Forest Grove",1344.0,8276.0,1964.0,277.0,321.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/3315-17th-Ave-97116/home/26730745,RMLS,21326767.0,N,Y,45.5157686,-123.0891384
PAST SALE,August-23-2021,Single Family Residential,3324 17th Ave,Forest Grove,OR,97116,390000.0,3.0,1.5,"Hillsboro, Forest Grove",1132.0,9583.0,1965.0,131.0,345.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/3324-17th-Ave-97116/home/26691640,RMLS,21104021.0,N,Y,45.5153598,-123.0887486
PAST SALE,May-14-2021,Single Family Residential,2739 18th Ave,Forest Grove,OR,97116,430000.0,3.0,1.0,"Hillsboro, Forest Grove",1470.0,13503.0,1930.0,232.0,293.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/2739-18th-Ave-97116/home/25833666,RMLS,21404917.0,N,Y,45.5172277,-123.0976909
PAST SALE,May-26-2021,Single Family Residential,1818 Elm St,Forest Grove,OR,97116,393000.0,3.0,1.0,CPO 12 FOREST GROVE,1287.0,11325.0,1938.0,220.0,305.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/1818-Elm-St-97116/home/26570876,RMLS,21496044.0,N,Y,45.5176285,-123.1032911
PAST SALE,June-30-2021,Single Family Residential,2914 18th Ave,Forest Grove,OR,97116,440000.0,3.0,2.0,"Hillsboro, Forest Grove",1424.0,7840.0,1960.0,185.0,309.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/2914-18th-Ave-97116/home/26589350,RMLS,21674587.0,N,Y,45.5168215,-123.0950157
PAST SALE,January-15-2021,Single Family Residential,2726 18th Ave,Forest Grove,OR,97116,375000.0,3.0,1.5,FOREST GROVE,1398.0,7405.0,1948.0,351.0,268.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/2726-18th-Ave-97116/home/26589355,RMLS,21530920.0,N,Y,45.5168415,-123.0981169
PAST SALE,June-24-2021,Single Family Residential,2719 17th Pl,Forest Grove,OR,97116,385000.0,2.0,1.0,"Hillsboro, Forest Grove",922.0,6534.0,1950.0,191.0,418.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/2719-17th-Pl-97116/home/26716676,RMLS,21610233.0,N,Y,45.5165622,-123.0984679
PAST SALE,April-6-2021,Single Family Residential,3002 17th Ave,Forest Grove,OR,97116,415000.0,3.0,2.0,"Hillsboro, Forest Grove",1242.0,6969.0,1961.0,270.0,334.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/3002-17th-Ave-97116/home/26653968,RMLS,21097845.0,N,Y,45.51558,-123.0943984
PAST SALE,June-18-2021,Single Family Residential,2801 15th Pl,Forest Grove,OR,97116,487000.0,4.0,2.0,"Hillsboro, Forest Grove",1651.0,8276.0,1956.0,197.0,295.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/2801-15th-Pl-97116/home/26682183,RMLS,21454580.0,N,Y,45.5138769,-123.0969688
PAST SALE,July-26-2021,Single Family Residential,1648 Cedar St,Forest Grove,OR,97116,397000.0,5.0,2.0,FGOT,2040.0,5227.0,1916.0,159.0,195.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/1648-Cedar-St-97116/home/26589588,RMLS,21472429.0,N,Y,45.5153714,-123.1069276
PAST SALE,May-4-2021,Single Family Residential,2304 17th Ave,Forest Grove,OR,97116,470000.0,3.0,2.5,OLD TOWN FOREST GROVE,2322.0,13068.0,1900.0,242.0,202.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/2304-17th-Ave-97116/home/25867299,RMLS,21674834.0,N,Y,45.5155092,-123.10641
PAST SALE,May-7-2021,Single Family Residential,1307 Elm St,Forest Grove,OR,97116,280000.0,2.0,1.0,"Hillsboro, Forest Grove",1152.0,9147.0,1950.0,239.0,243.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/1307-Elm-St-97116/home/26717454,RMLS,21408119.0,N,Y,45.511893,-123.102677
PAST SALE,April-23-2021,Single Family Residential,2617 13th Ave,Forest Grove,OR,97116,400000.0,3.0,2.0,Eastview Park,1637.0,13503.0,1953.0,253.0,244.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/2617-13th-Ave-97116/home/26605625,RMLS,21230742.0,N,Y,45.511731,-123.1003918
PAST SALE,July-16-2021,Single Family Residential,2210 Maple St,Forest Grove,OR,97116,360000.0,4.0,2.0,"Hillsboro, Forest Grove",1284.0,13939.0,,169.0,280.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/2210-Maple-St-97116/home/26637531,RMLS,21581687.0,N,Y,45.5226779,-123.0913695
PAST SALE,January-19-2021,Single Family Residential,523 S Tarrybrooke Pl,Cornelius,OR,97113,377800.0,3.0,2.0,"Hillsboro, Forest Grove",1354.0,7840.0,1976.0,347.0,279.0,,Sold,,,https://www.redfin.com/OR/Cornelius/523-S-Tarrybrook-Pl-97113/home/26589287,RMLS,20270786.0,N,Y,45.5161605,-123.0700262
PAST SALE,April-13-2021,Single Family Residential,247 S Nectarine St,Cornelius,OR,97113,436000.0,3.0,2.0,"Hillsboro, Forest Grove",1362.0,9147.0,1997.0,263.0,320.0,,Sold,,,https://www.redfin.com/OR/Cornelius/247-S-Nectarine-St-97113/home/26585009,RMLS,21102905.0,N,Y,45.5104979,-123.0697618
PAST SALE,August-13-2021,Single Family Residential,328 S Dogwood Pl,Cornelius,OR,97113,425000.0,3.0,2.0,"Hillsboro, Forest Grove",1455.0,7405.0,1977.0,141.0,292.0,,Sold,,,https://www.redfin.com/OR/Cornelius/328-S-Dogwood-Pl-97113/home/26677213,RMLS,21579838.0,N,Y,45.5172246,-123.0697324
PAST SALE,May-14-2021,Single Family Residential,338 S Dogwood Pl,Cornelius,OR,97113,425000.0,3.0,2.0,Tarrybrooke,1452.0,6534.0,1978.0,232.0,293.0,,Sold,,,https://www.redfin.com/OR/Cornelius/338-S-Dogwood-Pl-97113/home/26667921,RMLS,21595660.0,N,Y,45.5173516,-123.0694689
PAST SALE,,Other,1778 Mountain View Ln,Forest Grove,OR,97116,345000.0,2.0,,,952.0,15246.0,1958.0,,362.0,,,,,https://www.redfin.com/OR/Forest-Grove/1778-Mountain-View-Ln-97116/home/26633299,,,N,Y,45.5162136,-123.0766356
PAST SALE,August-6-2021,Single Family Residential,1834 Vine Ct,Forest Grove,OR,97116,455000.0,3.0,2.0,"Hillsboro, Forest Grove",1586.0,8276.0,1978.0,148.0,287.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/1834-Vine-Ct-97116/home/26695501,RMLS,21551110.0,N,Y,45.5176302,-123.0779808
PAST SALE,January-5-2021,Single Family Residential,1834 Tamarack Ct,Forest Grove,OR,97116,378000.0,3.0,2.0,"Hillsboro, Forest Grove",1365.0,7405.0,1978.0,361.0,277.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/1834-Tamarack-Ct-97116/home/26616640,RMLS,20617940.0,N,Y,45.5175841,-123.0807803
PAST SALE,January-29-2021,Single Family Residential,1816 Fir Rd,Forest Grove,OR,97116,420000.0,4.0,3.0,FIR LANE,1966.0,8276.0,1972.0,337.0,214.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/1816-Fir-Rd-97116/home/26679744,RMLS,20470594.0,N,Y,45.5173719,-123.0838928
PAST SALE,April-5-2021,Single Family Residential,1803 Sequoia Ct,Forest Grove,OR,97116,410000.0,3.0,2.0,JOYCE PARK,1300.0,7405.0,1980.0,271.0,315.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/1803-Sequoia-Ct-97116/home/26719965,RMLS,21041387.0,N,Y,45.5172433,-123.081194
PAST SALE,April-27-2021,Single Family Residential,1708 Redwood Ct,Forest Grove,OR,97116,420000.0,3.0,2.0,Joyce Park,1040.0,8276.0,1979.0,249.0,404.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/1708-Redwood-Ct-97116/home/26698651,RMLS,21664245.0,N,Y,45.5158473,-123.0829495
PAST SALE,June-30-2021,Single Family Residential,4024 19th Ave,Forest Grove,OR,97116,440000.0,3.0,2.0,"Hillsboro, Forest Grove",1414.0,6969.0,1979.0,185.0,311.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/4024-19th-Ave-97116/home/26687252,RMLS,21586298.0,N,Y,45.518318,-123.0763748
PAST SALE,June-30-2021,Single Family Residential,249 S Magnolia St,Cornelius,OR,97113,420000.0,3.0,2.0,"Hillsboro, Forest Grove",1120.0,7405.0,1993.0,185.0,375.0,,Sold,,,https://www.redfin.com/OR/Cornelius/249-S-Magnolia-St-97113/home/26610126,RMLS,21219134.0,N,Y,45.5111682,-123.0693483
PAST SALE,May-28-2021,Single Family Residential,1619 B St,Forest Grove,OR,97116,475000.0,4.0,4.0,"Fiorest Grove, Pacific Univ",2479.0,3920.0,2020.0,218.0,192.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/1619-B-St-97116/home/26606937,RMLS,21167952.0,N,Y,45.5151232,-123.1154018
PAST SALE,April-28-2021,Single Family Residential,2410 Pansy Ct,Forest Grove,OR,97116,525000.0,3.0,2.0,Canterbury Estates,1963.0,7405.0,1999.0,248.0,267.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/2410-Pansy-Ct-97116/home/26715578,RMLS,21656375.0,N,Y,45.5250903,-123.1225771
PAST SALE,August-26-2021,Single Family Residential,1426 Begonia Ave,Forest Grove,OR,97116,474000.0,4.0,2.5,"Hillsboro, Forest Grove",1838.0,6969.0,2000.0,128.0,258.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/1426-Begonia-Ave-97116/home/25798397,RMLS,21421438.0,N,Y,45.5259119,-123.122397
PAST SALE,March-31-2021,Single Family Residential,1616 18th Ave,Forest Grove,OR,97116,460485.0,4.0,3.5,GALES CREEK TERRACE,2141.0,,2020.0,276.0,215.0,57.0,Sold,,,https://www.redfin.com/OR/Forest-Grove/1616-18th-Ave-97116/home/175215849,RMLS,20127400.0,N,Y,45.516949,-123.119609
PAST SALE,May-27-2021,Single Family Residential,1440 19th Ave,Forest Grove,OR,97116,399900.0,3.0,2.5,GALES CREEK TERRACE,1510.0,,2020.0,219.0,265.0,57.0,Sold,,,https://www.redfin.com/OR/Forest-Grove/1440-19th-Ave-97116/home/175216177,RMLS,20238505.0,N,Y,45.518023,-123.122165
PAST SALE,March-31-2021,Single Family Residential,1540 19th Ave,Forest Grove,OR,97116,464900.0,4.0,3.5,GALES CREEK TERRACE,2380.0,,2021.0,276.0,195.0,57.0,Sold,,,https://www.redfin.com/OR/Forest-Grove/1540-19th-Ave-97116/home/175216185,RMLS,21682902.0,N,Y,45.518021,-123.121147
PAST SALE,January-5-2021,Single Family Residential,1489 18th Ave,Forest Grove,OR,97116,411400.0,4.0,2.5,GALES CREEK TERRACE,1872.0,,2020.0,361.0,220.0,57.0,Sold,,,https://www.redfin.com/OR/Forest-Grove/1489-18th-Ave-97116/home/175216188,RMLS,20383590.0,N,Y,45.517772,-123.1214211
PAST SALE,February-26-2021,Single Family Residential,1494 18th Ave,Forest Grove,OR,97116,494900.0,5.0,3.5,GALES CREEK TERRACE,2539.0,,2020.0,309.0,195.0,57.0,Sold,,,https://www.redfin.com/OR/Forest-Grove/1494-18th-Ave-97116/home/173853899,RMLS,20548114.0,N,Y,45.517475,-123.121249
PAST SALE,March-23-2021,Single Family Residential,1480 18th,Forest Grove,OR,97116,506000.0,5.0,3.5,GALES CREEK TERRACE,2539.0,,2020.0,284.0,199.0,57.0,Sold,,,https://www.redfin.com/OR/Forest-Grove/1480-18th-Ave-97116/home/174158834,RMLS,21448207.0,N,Y,45.517475,-123.121514
PAST SALE,July-7-2021,Single Family Residential,1625 A St,Forest Grove,OR,97116,460000.0,3.0,2.0,OLD TOWN FOREST GROVE,1390.0,7405.0,1948.0,178.0,331.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/1625-A-St-97116/home/26562259,RMLS,21358621.0,N,Y,45.5152758,-123.1136695
PAST SALE,August-12-2021,Single Family Residential,2355 A St,Forest Grove,OR,97116,490000.0,3.0,1.5,"Hillsboro, Forest Grove",1586.0,10890.0,1909.0,142.0,309.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/2355-A-St-97116/home/26717275,RMLS,21052745.0,N,Y,45.5256942,-123.1134546
PAST SALE,February-25-2021,Single Family Residential,1611 Pacific Ave,Forest Grove,OR,97116,322000.0,2.0,2.0,"Hillsboro, Forest Grove",1088.0,10018.0,1930.0,310.0,296.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/1611-Pacific-Ave-97116/home/40508253,RMLS,21108026.0,N,Y,45.5199222,-123.1190168
PAST SALE,August-20-2021,Single Family Residential,2014 18th Ave,Forest Grove,OR,97116,550000.0,3.0,2.0,"Hillsboro, Forest Grove",1871.0,6534.0,1893.0,134.0,294.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/2014-18th-Ave-97116/home/25846216,RMLS,21512085.0,N,Y,45.5168486,-123.111501
PAST SALE,February-5-2021,Single Family Residential,1535 Rodlun Ct,Forest Grove,OR,97116,369900.0,3.0,2.0,"Hillsboro, Forest Grove",1388.0,5227.0,1991.0,330.0,266.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/1535-Rodlun-Ct-97116/home/25757316,RMLS,20206723.0,N,Y,45.5249541,-123.1196443
PAST SALE,April-23-2021,Single Family Residential,1488 19th Ave,Forest Grove,OR,97116,488267.0,5.0,3.5,GALES CREEK TERRACE,2469.0,,2020.0,253.0,198.0,57.0,Sold,,,https://www.redfin.com/OR/Forest-Grove/1488-19th-Ave-97116/home/175216183,RMLS,20634867.0,N,Y,45.51805075355256,-123.12153491506234
PAST SALE,May-3-2021,Single Family Residential,1472 19th Ave,Forest Grove,OR,97116,474900.0,5.0,3.5,GALES CREEK TERRACE,2411.0,,2021.0,243.0,197.0,57.0,Sold,,,https://www.redfin.com/OR/Forest-Grove/1472-19th-Ave-97116/home/175216181,RMLS,21272475.0,N,Y,45.51805,-123.121683
PAST SALE,June-8-2021,Single Family Residential,1922 16th Ave,Forest Grove,OR,97116,400000.0,3.0,2.0,"Hillsboro, Forest Grove",1296.0,7840.0,2004.0,207.0,309.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/1922-16th-Ave-97116/home/26669738,RMLS,21040527.0,N,Y,45.5142898,-123.113027
PAST SALE,January-14-2021,Single Family Residential,1604 18th Ave,Forest Grove,OR,97116,456900.0,5.0,3.5,GALES CREEK TERRACE,2415.0,,2020.0,352.0,189.0,57.0,Sold,,,https://www.redfin.com/OR/Forest-Grove/1604-18th-Ave-97116/home/175215851,RMLS,20563358.0,N,Y,45.517043,-123.119876
PAST SALE,February-25-2021,Single Family Residential,3255 Valley Crest Way,Forest Grove,OR,97116,635000.0,5.0,3.5,FOREST GALE HEIGHTS,3591.0,10454.0,1981.0,310.0,177.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/3255-Valley-Crest-Way-97116/home/26613988,RMLS,20359181.0,N,Y,45.5351351,-123.1474695
PAST SALE,February-26-2021,Single Family Residential,3328 Lavina Dr,Forest Grove,OR,97116,470000.0,3.0,2.0,"Hillsboro, Forest Grove",1676.0,11325.0,1976.0,309.0,280.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/3328-Lavina-Dr-97116/home/26638573,RMLS,21592031.0,N,Y,45.5361272,-123.1425351
PAST SALE,,Single Family Residential,1775 Tamarack Way,Forest Grove,OR,97116,343000.0,3.0,2.0,,1452.0,7841.0,1980.0,,236.0,,,,,https://www.redfin.com/OR/Forest-Grove/1775-Tamarack-Way-97116/home/26732556,,,N,Y,45.5170434,-123.0819343
PAST SALE,January-25-2021,Single Family Residential,1512 Somera Dr,Forest Grove,OR,97116,494900.0,4.0,3.0,"Hillsboro, Forest Grove",2078.0,11761.0,1976.0,341.0,238.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/1512-Somera-Dr-97116/home/26722935,RMLS,20276882.0,N,Y,45.5286289,-123.1203251
PAST SALE,February-25-2021,Single Family Residential,2124 Bonnie Ln,Forest Grove,OR,97116,388000.0,3.0,2.0,WILLAMINA PARK,1394.0,5662.0,1997.0,310.0,278.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/2124-Bonnie-Ln-97116/home/25791081,RMLS,20212113.0,N,Y,45.5328809,-123.1082331
PAST SALE,May-14-2021,Single Family Residential,3021 Pepperidge Ct,Forest Grove,OR,97116,420000.0,3.0,2.5,"Hillsboro, Forest Grove",1400.0,5662.0,1997.0,232.0,300.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/3021-Pepperidge-Ct-97116/home/26670326,RMLS,21224359.0,N,Y,45.5322046,-123.1115727
PAST SALE,June-22-2021,Single Family Residential,1623 Primrose Ln,Forest Grove,OR,97116,445000.0,3.0,2.5,"Hillsboro, Forest Grove",1432.0,4356.0,2002.0,193.0,311.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/1623-Primrose-Ln-97116/home/26695470,RMLS,21092749.0,N,Y,45.5322695,-123.118456
PAST SALE,March-12-2021,Single Family Residential,3209 Main St,Forest Grove,OR,97116,450000.0,3.0,2.5,"Hillsboro, Forest Grove",1657.0,6534.0,2004.0,295.0,272.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/3209-Main-St-97116/home/26700421,RMLS,21201573.0,N,Y,45.5339676,-123.1112249
PAST SALE,April-30-2021,Single Family Residential,8554 NW Highway 47,Forest Grove,OR,97116,950000.0,3.0,3.0,2 mi south of the town Banks,3065.0,87120.0,2016.0,246.0,310.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/8554-OR-47-97116/home/105611456,RMLS,21366653.0,N,Y,45.5824776,-123.1111412
PAST SALE,August-5-2021,Single Family Residential,3413 Chestnut St,Forest Grove,OR,97116,517000.0,4.0,2.5,"Hillsboro, Forest Grove",1904.0,5227.0,2018.0,149.0,272.0,56.0,Sold,,,https://www.redfin.com/OR/Forest-Grove/3413-Chestnut-St-97116/home/161341193,RMLS,21653286.0,N,Y,45.537713,-123.1080642
PAST SALE,March-5-2021,Single Family Residential,2083 35th Ave,Forest Grove,OR,97116,529999.0,4.0,2.5,MEADOWS AT SILVERSTONE,2325.0,3920.0,2018.0,302.0,228.0,58.0,Sold,,,https://www.redfin.com/OR/Forest-Grove/2083-35th-Ave-97116/home/160577610,RMLS,21469568.0,N,Y,45.5387551,-123.1095893
PAST SALE,July-7-2021,Single Family Residential,40538 NW Verboort Rd,Forest Grove,OR,97116,620000.0,5.0,2.0,"Hillsboro, Forest Grove",2463.0,27007.0,1951.0,178.0,252.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/40538-NW-Verboort-Rd-97116/home/26682331,RMLS,21674572.0,N,Y,45.5477392,-123.0944061
PAST SALE,July-28-2021,Single Family Residential,1605 Bonnie Ln,Forest Grove,OR,97116,465000.0,4.0,2.5,"Hillsboro, Forest Grove",1693.0,4791.0,2001.0,157.0,275.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/1605-Bonnie-Ln-97116/home/25753876,RMLS,21648981.0,N,Y,45.5329799,-123.1201346
PAST SALE,,Single Family Residential,16205 NW Parson Rd,Forest Grove,OR,97116,270000.0,,,,,82328.0,,,,,,,,https://www.redfin.com/OR/Forest-Grove/16205-NW-Parson-Rd-97116/home/25778098,,,N,Y,45.6376645,-123.233266
PAST SALE,January-28-2021,Single Family Residential,1901 Silverstone Dr,Forest Grove,OR,97116,534000.0,4.0,2.5,"Hillsboro, Forest Grove",2513.0,4791.0,2018.0,338.0,212.0,56.0,Sold,,,https://www.redfin.com/OR/Forest-Grove/1901-Silverstone-Dr-97116/home/144693168,RMLS,21355945.0,N,Y,45.5384234,-123.1133095
PAST SALE,May-21-2021,Single Family Residential,3338 Valley Crest Way,Forest Grove,OR,97116,1050000.0,4.0,2.5,"Hillsboro, Forest Grove",3296.0,111949.0,1996.0,225.0,319.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/3338-Valley-Crest-Way-97116/home/26584967,RMLS,21174735.0,N,Y,45.5384047,-123.1449729
PAST SALE,February-24-2021,Single Family Residential,3053 Ash St,Forest Grove,OR,97116,390000.0,3.0,2.5,"Hillsboro, Forest Grove",1501.0,5662.0,1997.0,311.0,260.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/3053-Ash-St-97116/home/25851149,RMLS,21163257.0,N,Y,45.5328768,-123.1100167
PAST SALE,June-1-2021,Single Family Residential,1002 Lilac St,Forest Grove,OR,97116,500000.0,4.0,2.5,"Hillsboro, Forest Grove",2250.0,5662.0,2013.0,214.0,222.0,75.0,Sold,,,https://www.redfin.com/OR/Forest-Grove/1002-Lilac-St-97116/home/26737861,RMLS,21535146.0,N,Y,45.5276039,-123.1294724
PAST SALE,May-25-2021,Single Family Residential,2616 Heather Way,Forest Grove,OR,97116,585000.0,4.0,2.5,PACIFIC CROSSING,2826.0,5227.0,2012.0,221.0,207.0,75.0,Sold,,,https://www.redfin.com/OR/Forest-Grove/2616-Heather-Way-97116/home/26737494,RMLS,21302632.0,N,Y,45.5271453,-123.130878
PAST SALE,March-19-2021,Single Family Residential,1556 19th Ave,Forest Grove,OR,97116,469900.0,5.0,3.5,GALES CREEK TERRACE,2469.0,,2020.0,288.0,190.0,57.0,Sold,,,https://www.redfin.com/OR/Forest-Grove/1556-19th-Ave-97116/home/173764651,RMLS,20656795.0,N,Y,45.5180451,-123.1208745
PAST SALE,June-2-2021,Single Family Residential,2720 Ballad Ln,Forest Grove,OR,97116,475000.0,4.0,2.5,"Hillsboro, Forest Grove",1716.0,6969.0,1983.0,213.0,277.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/2720-Ballad-Ln-97116/home/26659633,RMLS,21575026.0,N,Y,45.527948,-123.1386549
PAST SALE,,Single Family Residential,2225 12th Ave,Forest Grove,OR,97116,935000.0,10.0,3.0,,5736.0,24829.0,1970.0,,163.0,,,,,https://www.redfin.com/OR/Forest-Grove/2225-12th-Ave-97116/home/26633110,,,N,Y,45.511066,-123.1074269
PAST SALE,June-14-2021,Single Family Residential,2266 SW Dilley Rd,Forest Grove,OR,97116,640000.0,4.0,1.5,"Hillsboro, Forest Grove",1428.0,88426.0,1971.0,201.0,448.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/2266-SW-Dilley-Rd-97116/home/25802539,RMLS,21153137.0,N,Y,45.5038874,-123.1315895
PAST SALE,January-28-2021,Single Family Residential,1568 19th Ave,Forest Grove,OR,97116,464900.0,5.0,3.5,GALES CREEK TERRACE,2469.0,,2020.0,338.0,188.0,57.0,Sold,,,https://www.redfin.com/OR/Forest-Grove/1568-19th-Ave-97116/home/173963112,RMLS,20230447.0,N,Y,45.518051,-123.120618
PAST SALE,May-18-2021,Single Family Residential,2641 Douglas St,Forest Grove,OR,97116,463500.0,4.0,2.5,Pacific Woods,1844.0,,2021.0,228.0,251.0,25.0,Sold,,,https://www.redfin.com/OR/Forest-Grove/2641-Douglas-St-97116/home/174785886,RMLS,21127430.0,N,Y,45.5273791,-123.1046347
PAST SALE,May-18-2021,Single Family Residential,2701 Douglas St,Forest Grove,OR,97116,470000.0,4.0,2.5,Pacific Woods,1844.0,,2021.0,228.0,255.0,25.0,Sold,,,https://www.redfin.com/OR/Forest-Grove/2701-Douglas-St-97116/home/174865070,RMLS,21388494.0,N,Y,45.5273791,-123.1046347
PAST SALE,May-18-2021,Single Family Residential,3017 Ash St,Forest Grove,OR,97116,400000.0,3.0,2.0,"Hillsboro, Forest Grove",1188.0,4791.0,1997.0,228.0,337.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/3017-Ash-St-97116/home/25856248,RMLS,21061395.0,N,Y,45.5319331,-123.1100021
PAST SALE,September-30-2021,Single Family Residential,800 Roxe Dr,Forest Grove,OR,97116,525000.0,4.0,2.5,"Hillsboro, Forest Grove",1990.0,6969.0,1997.0,93.0,264.0,,Sold,,,https://www.redfin.com/OR/Forest-Grove/800-Roxe-Dr-97116/home/26630388,RMLS,21154073.0,N,Y,45.529643,-123.1332083
PAST SALE,October-27-2021,Single Family Residential,2729 Fletch St,Forest Grove,OR,97116,417000.0,4.0,2.5,"Hillsboro, Forest Grove",1519.0,2178.0,2008.0,66.0,275.0,21.0,Sold,,,https://www.redfin.com/OR/Forest-Grove/2729-Fletch-St-97116/home/25833288,RMLS,21565112.0,N,Y,45.5286079,-123.0979384
